year,date,t_daily_mean,rain_daily,wind_daily_mean
2000,22/11/00,6.26,5.65,1.16
2000,23/11/00,6.36,0.1,1.66
2000,24/11/00,5.64,5.8,1.42
2000,25/11/00,4.3,3.2,1.28
2000,26/11/00,5.04,8.35,4.36
2000,27/11/00,4.9,0.6,1.28
2000,28/11/00,7.64,4.15,1.3
2000,29/11/00,6.52,0,1.4
2000,30/11/00,5.2,0,0.76
2000,01/12/00,4,0.25,1.08
2000,02/12/00,6.22,0.45,1.06
2000,03/12/00,7.06,0,1.24
2000,04/12/00,5.68,0.45,1.1
2000,05/12/00,3.68,0,0.7
2000,06/12/00,3.72,4.25,0.7
2000,07/12/00,4.12,0.4,0.68
2000,08/12/00,6.64,4.05,1.16
2000,09/12/00,7.14,1.1,1
2000,10/12/00,6.38,2.05,3.04
2000,11/12/00,5.8,0,1.16
2000,12/12/00,4.2,0,0.48
2000,13/12/00,9.02,0.1,3.28
2000,14/12/00,6.24,1.35,2.2
2000,15/12/00,4.66,8.55,4.72
2000,16/12/00,2.62,1.35,3.42
2000,17/12/00,3.46,0.35,2.14
2000,18/12/00,0.56,0,0.7
2000,19/12/00,2.96,0.05,0.58
2000,20/12/00,2.72,0,2.34
2000,21/12/00,2.28,0,1.76
2000,22/12/00,0.7,0,1.52
2000,23/12/00,-0.78,0,1.12
2000,24/12/00,-1.1,0,1.18
2000,25/12/00,2.66,8.8,1.1
2000,26/12/00,3.78,0.2,1.08
2000,27/12/00,2.8,0,0.78
2000,28/12/00,1.86,0.8,2.06
2000,29/12/00,-0.1,1.55,1.38
2000,30/12/00,-0.5,0.6,1.64
2000,31/12/00,-2.3,0,1.04
2001,01/01/01,-1.98,0.45,0.84
2001,02/01/01,1.9,29.15,1.26
2001,03/01/01,3.82,1.5,2.42
2001,04/01/01,2.56,1.1,1.88
2001,05/01/01,4.32,4.35,2
2001,06/01/01,5.1,36.95,1.76
2001,07/01/01,2.34,1.9,0.4
2001,08/01/01,2.56,5.3,0.64
2001,09/01/01,-0.06,0.05,0.94
2001,10/01/01,1.16,0.05,0.58
2001,11/01/01,3.38,3.15,0.98
2001,12/01/01,3.36,3.2,4.66
2001,13/01/01,-1.16,0,6.76
2001,14/01/01,-3.36,0,4.1
2001,15/01/01,-2.6,0,1.26
2001,16/01/01,-2.68,0,0.86
2001,17/01/01,-3.02,0,0.66
2001,18/01/01,0.36,0,0.52
2001,19/01/01,0.96,1.25,0.76
2001,20/01/01,2.26,3.8,0.78
2001,21/01/01,0.3,0,0.68
2001,22/01/01,1.56,0,0.68
2001,23/01/01,4.56,5.9,0.82
2001,24/01/01,4.02,11.95,1.52
2001,25/01/01,3.32,4.55,1.66
2001,26/01/01,3.38,0.1,1.52
2001,27/01/01,2.74,2.65,4.38
2001,28/01/01,0.5,0,1.1
2001,29/01/01,1.36,0,2.9
2001,30/01/01,1.18,0,2.48
2001,31/01/01,-0.86,0,2.54
2001,01/02/01,-1.18,0,2.26
2001,02/02/01,-2.7,0.25,1.6
2001,03/02/01,3.8,10.85,5.52
2001,04/02/01,7.46,7.6,3.96
2001,05/02/01,8.08,1.1,5.82
2001,06/02/01,7.5,0,1
2001,07/02/01,5.54,0,0.7
2001,08/02/01,6.08,4.9,1.56
2001,09/02/01,4.28,1.7,2.44
2001,10/02/01,1.9,0.05,0.82
2001,11/02/01,2.12,0,0.78
2001,12/02/01,3.36,0,0.92
2001,13/02/01,6.42,3.7,3.86
2001,14/02/01,4.04,0,4.14
2001,15/02/01,3.22,0,0.9
2001,16/02/01,2.1,0,0.78
2001,17/02/01,3.76,0,2.72
2001,18/02/01,3.04,0,4.12
2001,19/02/01,1.78,0,1.9
2001,20/02/01,2,0,1.78
2001,21/02/01,3.08,0,1.48
2001,22/02/01,5.6,1.55,4.46
2001,23/02/01,4.78,4.5,5.52
2001,24/02/01,-0.2,2.35,1.26
2001,25/02/01,-1.86,0.4,2.22
2001,26/02/01,-2.4,0,0.96
2001,27/02/01,-1.12,0,1.18
2001,28/02/01,0.92,0.1,1.32
2001,01/03/01,1.06,6.3,3.8
2001,02/03/01,0.08,17.9,2
2001,03/03/01,1.96,9.7,1.24
2001,04/03/01,3.5,38.4,1.68
2001,05/03/01,4.32,3.25,1.5
2001,06/03/01,3.36,0,1.58
2001,07/03/01,6.16,2.2,0.76
2001,08/03/01,7.38,12.15,1.64
2001,09/03/01,8.06,1.5,2.34
2001,10/03/01,7.46,5.6,2.7
2001,11/03/01,9.26,14.15,2.76
2001,12/03/01,8.66,33.35,2.4
2001,13/03/01,6.32,15.45,6.28
2001,14/03/01,5.96,7.5,4.34
2001,15/03/01,8.18,5.35,2.88
2001,16/03/01,8.58,0.4,1.14
2001,17/03/01,8.06,11.35,2.46
2001,18/03/01,8.38,1.95,3.36
2001,19/03/01,6.78,4.45,3.666666667
2001,20/03/01,5.82,14.7,2.24
2001,21/03/01,9.74,20.75,3.42
2001,22/03/01,11,4.85,7.12
2001,23/03/01,11.46,4.3,2.18
2001,24/03/01,12.58,7.75,2.48
2001,25/03/01,10.14,3.45,4.16
2001,26/03/01,7.4,3.7,1.96
2001,27/03/01,7.18,0.35,2.48
2001,28/03/01,7.74,0.4,2.36
2001,29/03/01,6.34,8.15,2.7
2001,30/03/01,6.1,1.35,1.72
2001,31/03/01,6.46,0,1.96
2001,01/04/01,8.9,0,2.02
2001,02/04/01,10.34,0,1.44
2001,03/04/01,10.38,0,1.64
2001,04/04/01,7.98,16.05,3.08
2001,05/04/01,7.16,0.95,2.7
2001,06/04/01,9.76,4.7,5.26
2001,07/04/01,7.42,15.85,3.5
2001,08/04/01,6.42,3.65,1.8
2001,09/04/01,6.24,17.65,2.7
2001,10/04/01,7.6,9.8,3.94
2001,11/04/01,7.1,6.75,2.32
2001,12/04/01,8,0.25,2.86
2001,13/04/01,5.28,0,3.44
2001,14/04/01,2.82,0.2,2.62
2001,15/04/01,3.08,12.6,5.58
2001,16/04/01,5.36,4.25,2.46
2001,17/04/01,5.28,0.1,1.36
2001,18/04/01,6,3.85,4.06
2001,19/04/01,4.14,5.15,1.5
2001,20/04/01,2.7,1.5,2.18
2001,21/04/01,1.58,4.8,1.1
2001,22/04/01,3.74,0.95,1.74
2001,23/04/01,4.12,0.45,2.5
2001,24/04/01,7.4,0,1.6
2001,25/04/01,8.08,17.1,2.58
2001,26/04/01,8.4,3.15,2.62
2001,27/04/01,10.04,0,1.48
2001,28/04/01,12.88,1.45,3.4
2001,29/04/01,12.38,0.35,1.08
2001,30/04/01,12.42,0,1.46
2001,01/05/01,12.66,0,2.26
2001,02/05/01,14.6,0,1.16
2001,03/05/01,14.14,0,1.88
2001,04/05/01,13.78,2,2.88
2001,05/05/01,11.54,3.65,2.2
2001,06/05/01,9.36,0,3.3
2001,07/05/01,9.78,0,3.18
2001,08/05/01,11.74,0,2.72
2001,09/05/01,13.9,0,2.18
2001,10/05/01,15.56,0,1.82
2001,11/05/01,15.2,0,3.7
2001,12/05/01,15.98,0,3.14
2001,13/05/01,16.68,0,1.64
2001,14/05/01,15.82,5,1.72
2001,15/05/01,13.18,7.45,1.44
2001,16/05/01,15.3,5.45,1.3
2001,17/05/01,13.46,20.35,2.02
2001,18/05/01,10.76,11.7,2.74
2001,19/05/01,12.04,0,2.94
2001,20/05/01,14.82,0,3.52
2001,21/05/01,16.84,0,3.78
2001,22/05/01,17.34,0,3.74
2001,23/05/01,17.62,7.85,2.12
2001,24/05/01,17.72,2.6,1.34
2001,25/05/01,17.08,1.5,1.26
2001,26/05/01,17.94,0.05,1.12
2001,27/05/01,19.2,0,1.64
2001,28/05/01,20.64,0,1.86
2001,29/05/01,21.22,0,1.42
2001,30/05/01,21.34,0,1.5
2001,31/05/01,18.34,2.7,2.76
2001,01/06/01,14.52,0,1.84
2001,02/06/01,12.3,6.1,3.1
2001,03/06/01,9.18,5.3,3.14
2001,04/06/01,11.1,0,1.36
2001,05/06/01,14.72,0.1,1.2
2001,06/06/01,13.68,8.6,2.42
2001,07/06/01,16.24,0.15,1.78
2001,08/06/01,13.74,19.5,0.9
2001,09/06/01,13.62,19.1,0.8
2001,10/06/01,12.74,21.05,1.12
2001,11/06/01,11.7,0.65,2.62
2001,12/06/01,13.26,0,1.16
2001,13/06/01,14.24,1.2,1.68
2001,14/06/01,15.76,0.8,1.96
2001,15/06/01,16.88,10.85,1.32
2001,16/06/01,15.02,10.6,1.62
2001,17/06/01,13.48,7.85,3.68
2001,18/06/01,12.66,3.6,2.58
2001,19/06/01,13.42,0.8,2.08
2001,20/06/01,15.24,0,2.16
2001,21/06/01,17.7,0,1.86
2001,22/06/01,18.78,0,3
2001,23/06/01,17.54,0,1.9
2001,24/06/01,19.54,0,1.26
2001,25/06/01,20.58,0,2.3
2001,26/06/01,21.54,0,1.52
2001,27/06/01,20.64,36.25,2.22
2001,28/06/01,17.86,6.75,1.54
2001,29/06/01,18.94,0,1.98
2001,30/06/01,19.76,0.5,1.78
2001,01/07/01,19.08,0,1.9
2001,02/07/01,19.48,0,3.34
2001,03/07/01,20.38,0,2.5
2001,04/07/01,19.42,0,1.86
2001,05/07/01,21.46,0,2.38
2001,06/07/01,22.86,0,2.64
2001,07/07/01,16.54,18.4,2.22
2001,08/07/01,16.98,2.4,2.58
2001,09/07/01,18.14,0.15,1.18
2001,10/07/01,19.02,0,1.72
2001,11/07/01,17.82,0.1,3.32
2001,12/07/01,17.78,0,2.18
2001,13/07/01,17.24,20.65,1.48
2001,14/07/01,19.24,17.9,1.08
2001,15/07/01,13.96,43.3,1.76
2001,16/07/01,13.26,2.6,1.56
2001,17/07/01,15.84,0.85,1.42
2001,18/07/01,15.96,9.85,3.5
2001,19/07/01,16.7,0,2.94
2001,20/07/01,14.3,6.25,2.74
2001,21/07/01,16.62,0,1.38
2001,22/07/01,19.06,0,1.34
2001,23/07/01,18.68,3.35,1.58
2001,24/07/01,18.64,0,1.76
2001,25/07/01,20.98,0,2.54
2001,26/07/01,21.32,0,1.8
2001,27/07/01,21.44,0,1.06
2001,28/07/01,20.96,0,1.16
2001,29/07/01,22.12,0,1.44
2001,30/07/01,22.38,0,1.94
2001,31/07/01,22.76,0,1.32
2001,01/08/01,22.98,0,1.8
2001,02/08/01,23.1,2.85,0.96
2001,03/08/01,19.52,10.5,1.44
2001,04/08/01,18.12,11.35,1.84
2001,05/08/01,17.02,0,2.18
2001,06/08/01,16.44,3.15,2.46
2001,07/08/01,19.64,5.05,2.54
2001,08/08/01,17.92,13.2,2.22
2001,09/08/01,17.6,6.4,1.66
2001,10/08/01,16.3,0.35,2.4
2001,11/08/01,15.18,0,1.56
2001,12/08/01,16.08,0,0.84
2001,13/08/01,18.14,0,0.9
2001,14/08/01,19.86,0,0.82
2001,15/08/01,21.9,0,0.86
2001,16/08/01,21.26,0,1.72
2001,17/08/01,19.46,2.7,2.2
2001,18/08/01,20.14,8.6,1.22
2001,19/08/01,20.2,20.35,1.46
2001,20/08/01,18.42,6.4,1.04
2001,21/08/01,18.78,0.05,2.24
2001,22/08/01,19.36,0,2.24
2001,23/08/01,19.48,0,1.1
2001,24/08/01,20.6,0,1.02
2001,25/08/01,21,0,0.66
2001,26/08/01,21.22,0,0.8
2001,27/08/01,22.32,0,1.78
2001,28/08/01,20.22,0,2.76
2001,29/08/01,18.84,0.05,2.36
2001,30/08/01,17.8,9.2,2.54
2001,31/08/01,14,8.85,1.3
2001,01/09/01,13.18,1.7,1.06
2001,02/09/01,13.66,0,0.8
2001,03/09/01,15.48,1.5,1.36
2001,04/09/01,12.94,35.8,3.04
2001,05/09/01,10.84,2.45,2.74
2001,06/09/01,10.66,3.05,0.98
2001,07/09/01,14.5,4.45,2.2
2001,08/09/01,14.62,13.1,5.2
2001,09/09/01,10.82,1.5,2.2
2001,10/09/01,10.04,0.9,2.62
2001,11/09/01,10.48,0.35,1.74
2001,12/09/01,12.28,0.35,1.34
2001,13/09/01,13.5,2.45,3.12
2001,14/09/01,12.14,6.85,3.5
2001,15/09/01,12.34,0.4,2.82
2001,16/09/01,9.66,9.65,3.18
2001,17/09/01,8.22,10.9,1.94
2001,18/09/01,8.2,0,0.96
2001,19/09/01,9.54,0.5,3.36
2001,20/09/01,13.14,17.55,3.12
2001,21/09/01,12.86,1.95,1.3
2001,22/09/01,11.24,6.55,1.3
2001,23/09/01,10.94,12.35,2.82
2001,24/09/01,12.02,5.25,0.6
2001,25/09/01,11.28,3.7,0.96
2001,26/09/01,11.28,0.4,0.66
2001,27/09/01,10.6,0.05,0.54
2001,28/09/01,11.76,0.05,0.8
2001,29/09/01,12.78,2.85,0.92
2001,30/09/01,14.38,3.8,0.96
2001,01/10/01,16.06,0.05,1.9
2001,02/10/01,17.34,0,1.92
2001,03/10/01,15.24,10.6,1.42
2001,04/10/01,13.2,3.05,1.2
2001,05/10/01,11.8,0.9,0.7
2001,06/10/01,15.88,0.3,0.7
2001,07/10/01,14.94,14.3,1
2001,08/10/01,12.7,10.65,1.38
2001,09/10/01,12.72,0,0.82
2001,10/10/01,13.92,0,0.78
2001,11/10/01,12.04,0.1,0.62
2001,12/10/01,12.48,0.05,0.74
2001,13/10/01,12.58,0.2,0.6
2001,14/10/01,13.92,0.05,0.5
2001,15/10/01,14.38,0.05,0.7
2001,16/10/01,14.8,0,1.86
2001,17/10/01,14.26,0,0.92
2001,18/10/01,13.76,0,0.74
2001,19/10/01,12.4,0,0.92
2001,20/10/01,11.44,1.55,1.52
2001,21/10/01,12.74,2.65,2.64
2001,22/10/01,11.52,0.6,1.4
2001,23/10/01,10.28,4.25,0.78
2001,24/10/01,12,5.3,1.88
2001,25/10/01,10.8,12.05,2.08
2001,26/10/01,8.26,0.1,1
2001,27/10/01,9.86,0.05,0.78
2001,28/10/01,10.34,0,0.72
2001,29/10/01,10.26,0.1,0.82
2001,30/10/01,10.58,0.05,0.76
2001,31/10/01,11.16,12.2,2.6
2001,01/11/01,7.3,0.1,3.12
2001,02/11/01,7.04,0,5.04
2001,03/11/01,5.04,0,0.82
2001,04/11/01,4.28,0,0.76
2001,05/11/01,6.52,0,2.24
2001,06/11/01,7.38,1.1,2.78
2001,07/11/01,8.46,11.3,5
2001,08/11/01,7.7,9.9,7.82
2001,09/11/01,1.68,3.5,2.48
2001,10/11/01,0.96,0,5.08
2001,11/11/01,-0.06,0,3.2
2001,12/11/01,1.36,0.15,1.08
2001,13/11/01,2.06,5.5,1.04
2001,14/11/01,1.28,0.2,4.8
2001,15/11/01,-0.08,0,4.04
2001,16/11/01,-0.38,0,1.36
2001,17/11/01,-0.3,0,0.86
2001,18/11/01,0.04,0,1.16
2001,19/11/01,0.08,0,3.18
2001,20/11/01,1.26,0,2.82
2001,21/11/01,0.8,0,0.62
2001,22/11/01,1.88,4.75,3.1
2001,23/11/01,1.16,3,2.18
2001,24/11/01,0.44,0.05,0.82
2001,25/11/01,3.62,2.05,0.72
2001,26/11/01,5.82,0.2,0.68
2001,27/11/01,4.78,3.05,1.9
2001,28/11/01,2.04,3,1.96
2001,29/11/01,2.54,2.6,1.5
2001,30/11/01,6.16,23.65,2.44
2001,01/12/01,8.22,0.65,0.44
2001,02/12/01,8.4,0.05,0.94
2001,03/12/01,7.98,0,0.66
2001,04/12/01,8,2.05,3.1
2001,05/12/01,7.76,1.5,2.4
2001,06/12/01,7.5,1,3.62
2001,07/12/01,3.5,0,5.62
2001,08/12/01,2.36,0,4.58
2001,09/12/01,-0.22,0,3.88
2001,10/12/01,-1.06,0,2
2001,11/12/01,-0.08,0,2.82
2001,12/12/01,1.76,0,4.94
2001,13/12/01,-0.62,0,6.26
2001,14/12/01,-9.9,0,7.52
2001,15/12/01,-9.16,0,3.44
2001,16/12/01,-4.32,0,6.52
2001,17/12/01,-3.36,0,4.56
2001,18/12/01,-2.88,0,3.36
2001,19/12/01,-3.32,0,1.36
2001,20/12/01,-3.02,0,1.56
2001,21/12/01,-4.36,0.05,2.16
2001,22/12/01,0.08,2.95,4.72
2001,23/12/01,-3.82,0.15,2.26
2001,24/12/01,-8.24,0.05,1.62
2001,25/12/01,0.48,0.95,5.6
2001,26/12/01,0.24,5.05,3.82
2001,27/12/01,-1.54,1.4,3.68
2001,28/12/01,3.46,5.1,7.34
2001,29/12/01,5.64,22.45,8.3
2001,30/12/01,0.26,3.95,2.22
2001,31/12/01,-2.76,0.05,1.54
2002,01/01/02,-5.3,0,1.82
2002,02/01/02,-5.46,0,1.02
2002,03/01/02,-4.74,0,2.6
2002,04/01/02,-5.4,0,0.68
2002,05/01/02,-5.9,0,0.86
2002,06/01/02,-6.3,0,0.68
2002,07/01/02,-3.32,0,3.24
2002,08/01/02,-2.98,0,0.74
2002,09/01/02,-4.42,0,1
2002,10/01/02,-4.54,0,1.2
2002,11/01/02,-3.68,0,1.18
2002,12/01/02,-0.84,0,0.56
2002,13/01/02,-2.44,0,1.18
2002,14/01/02,-2.36,0,1.32
2002,15/01/02,-3.18,0,1.34
2002,16/01/02,-1.38,0,0.76
2002,17/01/02,0.56,0,0.82
2002,18/01/02,0.08,0,1.12
2002,19/01/02,-0.12,0.05,1.7
2002,20/01/02,3.38,0,2.04
2002,21/01/02,3.74,1.25,1.08
2002,22/01/02,1.6,0,1.42
2002,23/01/02,1.62,2.4,0.7
2002,24/01/02,4.9,11.15,3.14
2002,25/01/02,5.16,0.15,2.54
2002,26/01/02,6.7,4.65,3.84
2002,27/01/02,8.5,16.45,7.95
2002,28/01/02,8.58,0,3.32
2002,29/01/02,2.28,0,0.68
2002,30/01/02,2.96,0,0.84
2002,31/01/02,4.46,0,1.2
2002,01/02/02,6.14,0,1.64
2002,02/02/02,3.84,0,0.72
2002,03/02/02,3.94,0,1.04
2002,04/02/02,6.76,1.75,2.16
2002,05/02/02,6.88,1,2.02
2002,06/02/02,4.62,16.15,1.4
2002,07/02/02,3.84,2.6,1.12
2002,08/02/02,4.22,4.05,2.22
2002,09/02/02,7.44,1.7,3.08
2002,10/02/02,6.08,5.4,5.1
2002,11/02/02,7.7,0.15,3.16
2002,12/02/02,9.2,0,3.48
2002,13/02/02,9.68,0.1,3.2
2002,14/02/02,6.68,0,4.72
2002,15/02/02,2.54,0,4.42
2002,16/02/02,3.06,0,1.62
2002,17/02/02,1.24,0.05,0.68
2002,18/02/02,2.38,1.2,2.06
2002,19/02/02,3.7,0,5.14
2002,20/02/02,3.98,18.5,8.22
2002,21/02/02,0.76,5.55,3.12
2002,22/02/02,-0.66,2.6,3.8
2002,23/02/02,5.12,11.85,7.44
2002,24/02/02,3,0.55,5.52
2002,25/02/02,5.18,4.05,4.96
2002,26/02/02,8.18,1.8,6.22
2002,27/02/02,8.42,13.85,5.02
2002,28/02/02,6.3,2.1,4.7
2002,01/03/02,4.1,17.15,1.3
2002,02/03/02,2.6,11.05,1.1
2002,03/03/02,3.36,2.7,1.44
2002,04/03/02,1.98,0,1.6
2002,05/03/02,2.78,0,0.94
2002,06/03/02,6.42,0.1,1.74
2002,07/03/02,8.02,0,3.56
2002,08/03/02,8.78,0,3.06
2002,09/03/02,7.7,0,1.94
2002,10/03/02,7.26,0,1.1
2002,11/03/02,6.74,0,0.96
2002,12/03/02,8.82,0,0.76
2002,13/03/02,10.28,0,0.78
2002,14/03/02,7.1,0,1.24
2002,15/03/02,5.72,0,1.28
2002,16/03/02,7.86,0,1.12
2002,17/03/02,8.62,0,0.86
2002,18/03/02,9.38,2.7,3.58
2002,19/03/02,10.84,25.7,8.14
2002,20/03/02,12.38,1.9,6.9
2002,21/03/02,12.6,8,4.64
2002,22/03/02,9.54,3.75,4.22
2002,23/03/02,5.2,0.85,2.8
2002,24/03/02,2.9,0,4.1
2002,25/03/02,2.18,0,4.82
2002,26/03/02,2.78,0,2.86
2002,27/03/02,3.42,0,4.46
2002,28/03/02,4.62,0.05,2.7
2002,29/03/02,6.48,0,1.64
2002,30/03/02,4.22,0,0.44
2002,31/03/02,6.78,0,1.18
2002,01/04/02,7.8,0,0.62
2002,02/04/02,9.6,0,1.74
2002,03/04/02,10.3,0,1.68
2002,04/04/02,9.88,0,2.14
2002,05/04/02,8.48,0,2.42
2002,06/04/02,6.68,0,6.26
2002,07/04/02,5.68,1.4,3.68
2002,08/04/02,6.82,0.9,2.5
2002,09/04/02,7.72,0,4.64
2002,10/04/02,7.34,0,4.7
2002,11/04/02,8.56,0,3.24
2002,12/04/02,9.22,1.45,1.72
2002,13/04/02,8.1,17.1,1.34
2002,14/04/02,5.3,8.5,2
2002,15/04/02,4.34,0.05,1.32
2002,16/04/02,5,0.2,1.9
2002,17/04/02,7.42,0.1,1.12
2002,18/04/02,8.52,0,1.28
2002,19/04/02,9.26,0.25,2.04
2002,20/04/02,7.08,0.6,1.8
2002,21/04/02,9.1,0,3.76
2002,22/04/02,10.64,0,1.78
2002,23/04/02,12.5,0,1.6
2002,24/04/02,11.74,2.05,0.96
2002,25/04/02,14.76,0.05,1.44
2002,26/04/02,11.56,12.45,3.02
2002,27/04/02,9.46,2.4,3.78
2002,28/04/02,9.58,0,2.8
2002,29/04/02,10.16,0.7,5.06
2002,30/04/02,11.72,0,1.12
2002,01/05/02,9.36,3.25,1.4
2002,02/05/02,7.98,16.95,1.52
2002,03/05/02,7.16,13.55,1.18
2002,04/05/02,6.22,19.3,1.82
2002,05/05/02,6.96,0,2.2
2002,06/05/02,8.88,0.05,2.74
2002,07/05/02,11.54,0.05,2.76
2002,08/05/02,13.08,0,1.58
2002,09/05/02,13.42,5.8,2.28
2002,10/05/02,13.48,0.15,1.12
2002,11/05/02,12.46,11.55,2.08
2002,12/05/02,12.22,26.05,0.94
2002,13/05/02,13.36,0.6,1.02
2002,14/05/02,15.6,1.2,3.52
2002,15/05/02,14.38,0,1.26
2002,16/05/02,16.9,0,0.84
2002,17/05/02,18.82,0,1.42
2002,18/05/02,14.86,3.9,2.2
2002,19/05/02,12.96,0,1.26
2002,20/05/02,14.18,0.1,1.76
2002,21/05/02,16.7,0.7,1.32
2002,22/05/02,16.22,0,1.88
2002,23/05/02,11.26,15.65,1.16
2002,24/05/02,13.52,0.4,1.22
2002,25/05/02,10.76,7.8,1.7
2002,26/05/02,11.16,0.7,1.5
2002,27/05/02,9.42,23.2,1.24
2002,28/05/02,11.72,0.4,1.52
2002,29/05/02,12.16,0,1.64
2002,30/05/02,14.02,0,1.56
2002,31/05/02,15.78,0,1.38
2002,01/06/02,16.88,0,1.78
2002,02/06/02,17.86,0,2.08
2002,03/06/02,15.22,1.1,1.02
2002,04/06/02,17.56,2.65,1.06
2002,05/06/02,14.9,17.1,1.86
2002,06/06/02,15.4,3.5,2.6
2002,07/06/02,13.56,2.9,2.24
2002,08/06/02,13.66,4.35,0.98
2002,09/06/02,14.12,6.7,1.1
2002,10/06/02,12.86,1.75,3.04
2002,11/06/02,13.56,0,2
2002,12/06/02,16.72,0,1.58
2002,13/06/02,20.16,0,2.5
2002,14/06/02,20.94,0,1.08
2002,15/06/02,22.38,0,1.72
2002,16/06/02,22.38,0,1.08
2002,17/06/02,23.58,0,0.86
2002,18/06/02,24.94,0.55,1.46
2002,19/06/02,24.66,0,1.32
2002,20/06/02,23.5,0,1.92
2002,21/06/02,23.06,0,2.1
2002,22/06/02,23.7,0.05,1.12
2002,23/06/02,25.14,0.7,1.18
2002,24/06/02,19.18,16.45,1.94
2002,25/06/02,19.12,0,2.76
2002,26/06/02,19.24,0.05,1.54
2002,27/06/02,19.76,4.25,1.86
2002,28/06/02,16.16,8.3,2.2
2002,29/06/02,14.58,0,1.52
2002,30/06/02,16.06,0,1.4
2002,01/07/02,19.24,0,2.54
2002,02/07/02,17.8,0.1,2.84
2002,03/07/02,16.68,3.65,3.24
2002,04/07/02,15,4.75,2.66
2002,05/07/02,16.36,0.2,1
2002,06/07/02,15.44,9,1.26
2002,07/07/02,18,0.1,0.86
2002,08/07/02,20.22,0,1.04
2002,09/07/02,20.4,0.35,1.32
2002,10/07/02,15.3,3,1.64
2002,11/07/02,16.64,0,1.3
2002,12/07/02,18.96,0,1.28
2002,13/07/02,15.82,23.95,1.5
2002,14/07/02,17.34,0.25,3.06
2002,15/07/02,18.44,14.35,3.76
2002,16/07/02,18.14,1.5,1.52
2002,17/07/02,16.08,23,2.16
2002,18/07/02,17.44,2.9,1.36
2002,19/07/02,17.86,0,1.88
2002,20/07/02,19.08,0,1.42
2002,21/07/02,18.2,4.8,2.38
2002,22/07/02,18.02,0,1.38
2002,23/07/02,18.62,0,1
2002,24/07/02,17.92,0,2.74
2002,25/07/02,17.32,0.05,1.96
2002,26/07/02,17.02,0.25,0.78
2002,27/07/02,19.66,0,2.72
2002,28/07/02,21.02,0,1.32
2002,29/07/02,22.22,0,1.14
2002,30/07/02,21.42,25.35,1.48
2002,31/07/02,18.4,19.35,1.32
2002,01/08/02,16.14,11.05,1.28
2002,02/08/02,16.22,0,1.06
2002,03/08/02,16.22,16.2,1.08
2002,04/08/02,16.44,3.45,0.96
2002,05/08/02,17.1,0,0.9
2002,06/08/02,15.66,14.25,1.88
2002,07/08/02,15.06,8.25,1.98
2002,08/08/02,16.18,0,0.78
2002,09/08/02,15.02,6.1,1.3
2002,10/08/02,12.4,25.15,1.6
2002,11/08/02,12.52,18.15,1.92
2002,12/08/02,15.74,0.25,3.06
2002,13/08/02,17.02,0,1.66
2002,14/08/02,17.22,0,3.38
2002,15/08/02,18.16,0,1.44
2002,16/08/02,18.8,0,1.56
2002,17/08/02,19.1,0,1.78
2002,18/08/02,19.36,0,0.78
2002,19/08/02,20.28,0,0.94
2002,20/08/02,19.6,0.55,2
2002,21/08/02,17.98,0,1.6
2002,22/08/02,16.6,0,1.78
2002,23/08/02,17.88,0,0.96
2002,24/08/02,19.16,0.35,1.32
2002,25/08/02,20.02,0.1,2.24
2002,26/08/02,18.76,10.1,1.5
2002,27/08/02,16.88,5.6,0.94
2002,28/08/02,18.42,0.05,1.34
2002,29/08/02,18.84,0,1.54
2002,30/08/02,18.84,0,1.54
2002,31/08/02,18.56,18.1,1.24
2002,01/09/02,15.98,0.85,2.94
2002,02/09/02,15.36,0,2.82
2002,03/09/02,14.98,13.8,1.08
2002,04/09/02,15.92,0.25,1.12
2002,05/09/02,16.08,0.1,1.26
2002,06/09/02,16.98,0.1,1.6
2002,07/09/02,16.92,19.65,1.06
2002,08/09/02,17.2,0.05,0.56
2002,09/09/02,15.96,12.7,1.54
2002,10/09/02,14.3,6.9,1.38
2002,11/09/02,13.32,0,2.66
2002,12/09/02,14.64,0,2.92
2002,13/09/02,13.16,0,3.08
2002,14/09/02,12.28,0,2.2
2002,15/09/02,12.28,0,2.26
2002,16/09/02,11.82,0,2.3
2002,17/09/02,12.46,0,0.84
2002,18/09/02,14.78,0.05,0.54
2002,19/09/02,16.02,7.05,1
2002,20/09/02,17.4,3.65,1.18
2002,21/09/02,15.54,3.35,1.18
2002,22/09/02,12.8,4.85,1.74
2002,23/09/02,8.6,21.4,1.46
2002,24/09/02,6.2,20,3.18
2002,25/09/02,4.96,0.8,0.68
2002,26/09/02,7.62,11,1.14
2002,27/09/02,9.72,0.35,0.92
2002,28/09/02,9.48,0,2.88
2002,29/09/02,7.8,0,2.14
2002,30/09/02,8.48,0,0.58
2002,01/10/02,9.74,0.05,0.6
2002,02/10/02,10.74,0.05,0.46
2002,03/10/02,11.92,0.1,0.5
2002,04/10/02,12.28,5.9,0.96
2002,05/10/02,10.68,0.1,1.5
2002,06/10/02,9.84,17.05,2.54
2002,07/10/02,9.58,0.7,2.3
2002,08/10/02,6.92,0,1.52
2002,09/10/02,7.6,0,2.1
2002,10/10/02,8.46,0.4,2.38
2002,11/10/02,9.62,0.8,2.24
2002,12/10/02,10.76,4.15,1.5
2002,13/10/02,9.82,3.35,0.8
2002,14/10/02,10.72,22.05,1.18
2002,15/10/02,12.28,4.4,0.74
